province,city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Laguna,Bay,Vice-Mayor,"Comia, Cesar Dimasuay",Sir,Independent,12875
Occidental Mindoro,San Jose,Councilor,"Lim, Philip Zubiri",Philip,Independent,12875
Tarlac,Gerona,Councilor,"Perez, Antonio Jr. Cardona",Tonju,Nationalist People's Coalition-SST,12878
Cebu,Argao,Councilor,"Lucero, Mariglen Navales",Glen,Lakas-Christian Muslim Democrats,12895
La Union,Luna,Vice-Mayor,"Marron, Victor Marvin Ubungen",Vic,Independent,12899
Negros Oriental,Siaton,Mayor,"Arbolado, Vincent Emil Tayko",Bing,Lakas-Christian Muslim Democrats,12904
Albay,Guinobatan,Mayor,"Garcia, Juan II Mitre",Juaning,Laban ng Demokratikong Pilipino,12911
Isabela,Cabagan,Mayor,"Mamauag, Christopher Azurin",Topi,Lakas-Christian Muslim Democrats,12917
Nueva Ecija,San Leonardo,Councilor,"Reyes, Conrado Ii Atayde",Ed,Lakas-Christian Muslim Democrats,12917
Quezon,Pagbilao,Vice-Mayor,"Fuentes, Veranio Radovan",Ranie,Liberal Party,12925
Quezon,Tiaong,Vice-Mayor,"Ilao, Tomas Punzalan",Tom,KNP,12935
Bohol,Inabanga,Councilor,"Dela Torre, Amormeo Millanes",Amor,Lakas- Christian Muslim Democrats,12956
Quirino,Diffun,Mayor,"Calaunan, May Garnace",Mayo Garnace,Liberal Party,12958
Pangasinan,Santa Barbara,Councilor,"Parayno, Alexander Tinte",Al,Aksyon Demokratiko Demokratiko,12978
Pampanga,Arayat,Councilor,"Changcoco, Ramon Martinez",Monching,Independent,12978
Leyte,Palo,Mayor,"Sevilla, Teodoro Montejo",Teddy,Lakas-Christian Muslim Democrats,12983
Bataan,Orion,Mayor,"Raymundo, Antonio Jr. Lazaro",Tony Pep,Lakas-Christian Muslim Democrats,12992
Tarlac,City of Tarlac,Vice-Mayor,"Enrado, Saklulu Bose",Lou,Nationalist People's Coalition,12995
Davao del Norte,Santo Tomas,Councilor,"Cabigas, Rogelio Cervantes",Eliong,Lakas-Christian Muslim Democrats,12995
Quezon,Catanauan,Councilor,"Asistin, Susana Marquez",Susan,Liberal Party,12996
Camarines Norte,Daet,Councilor,"Bandelaria, Marlon Tolentino",Mtb,Puwersa ng Masang Pilipino,13005
Tarlac,Moncada,Councilor,"Mendoza, Amador Sr. Tadeo",Ador,Independent,13017
Misamis Oriental,Tagoloan,Councilor,"Yap, Sergio Ii Emano",Yoyo,Lakas-Christian Muslim Democrats,13019
Bohol,Inabanga,Councilor,"Lofranco, Alexander Aparece",Alex,Lakas- Christian Muslim Democrats,13029
Camiguin,Mambajao,Mayor,"Romualdo, Noordin Efigenio Modina",Gogo,Lakas-Christian Muslim Democrats,13034
Albay,Polangui,Councilor,"Lausingco, Larry Jose Sarion",L-5,Lakas-Christian Muslim Democrats,13038
Davao del Norte,Asuncion Saug,Vice-Mayor,"Parrenas, Joseph Nilo Ferraris",Toto or Joenil,Independent,13042
Cavite,Kawit,Councilor,"Caimol, Ernany Sakdalan",Nani,Laban ng Demokratikong Pilipino,13046
Cebu,Carcar City,Councilor,"Sandoy, Algerico Apura",Gerry,Independent,13051
Second District,San Juan City,Councilor - 1st District,"Santiago, Dante Espiritu",Dante,Puwersa ng Masang Pilipino,13059
Pangasinan,Mangaldan,Councilor,"De Vera, Maria Lucia Moulic",Romana,Liberal Party,13065
Misamis Occidental,Sinacaban,Mayor,"Bulawin, Edilma Clarete",Angging,Reporma-LM,13079
Camarines Norte,Jose Panganiban,Councilor,"Balmeo, Melanie Alipante",Lanie,Lakas-Christian Muslim Democrats,13082
Pangasinan,Bautista,Councilor,"Angeles, Junie Junio",Junie Boy,KNP or Puwersa ng Masang Pilipino,13092
Laguna,Pagsanjan,Mayor,"Ejercito, Emilio Ramon III Pelayo",Jeorge Estregan,Puwersa ng Masang Pilipino,13092
Quezon,Sariaya,Councilor,"Montero, Margarita Valdoria",Maggie,Liberal Party,13109
Sorsogon,Bulan,Councilor,"Guran, Patricia Lim",Tessie,Lakas-Christian Muslim Democrats,13114
La Union,Rosario,Mayor,"Flores, Bellarmin II Ancheta",Larry,Lakas-Christian Muslim Democrats,13124
Nueva Ecija,Cuyapo,Vice-Mayor,"Verzola, Celso Gaviola",Choy,Lapiang Bagong Lakas ng Nueva Ecija,13125
Bohol,Inabanga,Councilor,"Torrefranca, Doroteo Ebale",Doring,Lakas- Christian Muslim Democrats,13130
Pampanga,Arayat,Vice-Mayor,"Trinidad, Hilario Mallari",Larry,Buklod Capampangan,13136
La Union,San Juan,Mayor,"Valdriz, Arturo Pal-et",Art,Nationalist People's Coalition,13137
Tarlac,Paniqui,Councilor,"Dalayoan, Anita Edralin",Aning,Nationalist People's Coalition,13140
Pangasinan,Sison,Mayor,"Lagmay, Dionisio Madriaga",Piolo,Lakas-Christian Muslim Democrats or Nationalist People's Coalition,13142
Iloilo,Barotac Viejo,Mayor,"Tupas, Raul Causing",Boboy,Ugyon Party,13142
Lanao del Norte,Kolambugan,Vice-Mayor,"Lim, Allan Jagman",Allan,Lakas-Christian Muslim Democrats,13146
Bukidnon,San Fernando,Mayor,"Edma, Laurencia Solante",Inday,Lakas-Christian Muslim Democrats,13147
Agusan del Norte,Nasipit,Vice-Mayor,"Doyon , Roy Orlando Dela Riarte",Broko,Lakas-Christian Muslim Democrats,13155
Tarlac,Subic,Councilor,"Fontelera, Danilo Soralbo",Bong,Independent,13156
Pangasinan,Pozzorubio,Councilor,"Chan, Kelvin Tong",Kelvin,Lakas-Christian Muslim Democrats or  Nationalist People's Coalition,13159
Pampanga,Arayat,Mayor,"Espino, Luis Alonzo",Chito,Buklod Capampangan,13163
Davao del Norte,Asuncion Saug,Councilor,"Abelita, Romano U.",Boboy,Lakas-Christian Muslim Democrats,13174
Isabela,Roxas,Mayor,"Calderon, Benedict Cereno",Benedict,Nationalist People's Coalition,13189
La Union,Bauang,Vice-Mayor,"Lopez, Wilmar Johnny Austria",Drilon,Lakas-Christian Muslim Democrats or Nationalist People's Coalition,13190
Pangasinan,Lingayen,Councilor,"Ferrer, Jose Cruz",Joe,Lakas-Christian Muslim Democrats,13193
Ilocos Norte,Burgos,Councilor,"Quidang, Bismark Angelo Arcangel",Bismark,Independent,13199
Pangasinan,Santa Barbara,Councilor,"Dalope, Cesar Macanlalay",Boyok,Lakas-Christian Muslim Democrats,13201
Bukidnon,Impasug-ong,Councilor,"Palmada, Jude Denamarca",Toto,Lakas-Christian Muslim Democrats,13204
Davao del Norte,Kapalong,Councilor,"Caminero, Helario Traya",Larry,Lakas-Christian Muslim Democrats,13207
Batangas,Rosario,Councilor,"Laroza, Kennedy Comia",Asbioc,Liberal Party,13208
Pangasinan,Burgos,Vice-Mayor,"Galang, Ferdinand Gregorio",Nanding,Puwersa ng Masang Pilipino,13214
Quezon,Sariaya,Vice-Mayor,"Mindanao, Evelinda Javellana",Evelyn,KNP,13219
Bohol,Inabanga,Councilor,"Alesna, Francisco Jr. Lofranco",Panti,Lakas- Christian Muslim Democrats,13221
Batangas,Nasugbu,Councilor,"Bautista, Jacinto Villacrusis",Jaime,Lakas-Christian Muslim Democrats,13223
Nueva Ecija,Cabiao,Councilor,"Talens, Ernesto Jr. Santiano",Pompet,Lapiang Bagong Lakas ng Nueva Ecija,13229
Zamboanga Sibugay,Ipil,Councilor,"Angas, Jimmy Ageas",Jem,Isang Bansa Isang Diwa,13229
Batangas,Bauan,Councilor,"Rivera, Wilson Leandro Talag",Wilson,Lakas-Christian Muslim Democrats,13238
Negros Occidental,Enrique B. Magalona Saravia,Vice-Mayor,"Lacson, David Albert Rubin",Dave,REPORMA-LM,13239
Batangas,Balayan,Councilor,"Salanguit, Rodolfo Hernando",Rudy,Lakas-Christian Muslim Democrats,13240
South Cotabato,Koronadal City,Vice-Mayor,"Rosal, Antonio Cartina",Tony,Lakas-Christian Muslim Democrats,13246
Surigao del Sur,Tandag City,Councilor,"Momo, Eleanor Darvin",Neneng,Lakas-Christian Muslim Democrats,13247
Surigao del Sur,Tandag City,Councilor,"Momo, Eleanor Darvin",Neneng,Lakas-Christian Muslim Democrats,13247
Palawan,Brookes Point,Vice-Mayor,"Chan, Danilo Sibullas",Sande,Liberal Party,13252
Quezon,Lopez,Mayor,"Salumbides, Fidencio Saligumba",Fiden,Independent,13258
Pampanga,Candaba,Councilor,"Tecson, Josefina Reyes",Josie,Kabalikat ng Malayang Pilipino,13260
Cebu,Tuburan,Councilor,"Laurel, Ray Matthew Allego",Dong Bay,ALAYON,13262
Tarlac,Gerona,Councilor,"Lumagui, Eduardo Jr. Munoz",Teddy,Nationalist People's Coalition-SST,13285
Albay,Tiwi,Mayor,"Villanueva, Jaime Olutario",Ami,Lakas-Christian Muslim Democrats,13286
Iloilo,Santa Barbara,Vice-Mayor,"Delgado, Rodulfo Jr. Siwa",Noc-Noc,Lakas-Christian Muslim Democrats,13293
Occidental Mindoro,San Jose,Councilor,"Aguilar, Joel Gaudiel",Jiji,Independent,13296
Second District,San Juan City,Councilor - 1st District,"Mendoza, Angelino Olano",Lino,Puwersa ng Masang Pilipino,13297
Eastern Samar,Borongan City,Mayor,"Anacta, Fidel Jr. Vilches",Pangka,Nationalist People's Coalition,13298
Orintal Mindoro,Naujan,Councilor,"Bugarin, Jun Sarabia",Jun,Liberal Party,13301
Bukidnon,Quezon,Councilor,"Velasco, Rudy Demegillo",Nonoy,Lakas-Christian Muslim Democrats,13301
Negros Oriental,Guihulngan City,Vice-Mayor,"Paras, Joselito Villegas",Litoy,Lakas-Christian Muslim Democrats,13301
Cebu,Argao,Councilor,"Semilla, Vip Fortich",Choy,Independent,13302
Batangas,Tuy,Vice-Mayor,"Cerrado, Jose Jecerell Carandang",Jay,Lakas-Christian Muslim Democrats,13303
Pangasinan,Mangaldan,Councilor,"Villanueva, Magdalena Morales",Magda,Lakas-Christian Muslim Democrats,13305
Tarlac,Capas,Councilor,"Dizon, Danilo Suarez",Dan,Lakas-Christian Muslim Democrats,13310
Lanao del Sur,Lumbaca-Unayan,Vice-Mayor,"Salic , Yusoph Kouzbary",Yk,KNP-Puwersa ng Masang Pilipino,13312
Batangas,Balayan,Councilor,"Afable, Dennish Lamigo",Dennis,Lakas-Christian Muslim Democrats,13326
Isabela,Ilagan,Councilor,"Molina, Epifania P.",Eppie,NPN,13329
Tarlac,Subic,Councilor,"Dela Cruz, Reynaldo Santos",Rey,Independent,13330
Camarines Sur,Nabua,Councilor,"Duran, Jesse Arnel Priela",Boyet,Lakas-Christian Muslim Democrats,13334
Iloilo,Tigbauan,Councilor,"Jarina, Roel Taneza",Doc Biboy,Lakas-Christian Muslim Democrats,13340
La Union,Bangar,Mayor,"Pinzon, Gary Napenas",Gary,Lakas-Christian Muslim Democrats,13342
Pangasinan,Mangaldan,Councilor,"Soriano, Veronica S",-,-,13342
Tarlac,Capas,Councilor,"Cabagan, Julieta Manalang",Juliet,Puwersa ng Masang Pilipino,13353
Negros Occidental,La Castellana,Vice-Mayor,"Nicor , Alberto Jr. Aguilar",Bordig,Independent,13360
Pangasinan,San Fabian,Councilor,"Codilla, Liza Juguilon",Liza,Lakas-Christian Muslim Democrats,13365
Batangas,Balayan,Councilor,"Magahis, Eudardo II Gamez",Dondi M,Nationalist People's Coalition,13377
Bataan,Hermosa,Vice-Mayor,"Gaza, Aristotle Jorge",Aris,Lakas-Christian Muslim Democrats,13380
Rizal,Tanay,Vice-Mayor,"Piguing, Gabriel Chu",Beng,Lakas-Christian Muslim Democrats,13381
Lanao del Sur,Lumbaca-Unayan,Councilor,"Diron, Ashari Sumidad",Hasdy,Independent,13390
Tarlac,Subic,Councilor,"Felarca, Jose Benedicto Dela Cruz",Jb,Independent,13391
Eastern Samar,Borongan City,Vice-Mayor,"Abunda, Licerna Romerica",Lesing,Nationalist People's Coalition,13394
Negros Oriental,Guihulngan City,Mayor,"Reyes, Ernesto A.",Ernie,Laban ng Demokratikong Pilipino or Puwersa ng Masang Pilipino or Kabalikat ng Malayang Pilipino,13396
Batangas,San Juan,Councilor,"Pasco, Noelito Malabanan",Noel,PDR-LM,13406
Leyte,Palompon,Vice-Mayor,"Tupa, Constantino Sevilla",Tantin,Nationalist People's Coalition,13411
Cagayan,Tuguegarao City,Councilor,"Melad, Calixto Sibal",Taro,Independent,13423
Cagayan,Solana,Vice-Mayor,"Carag, Meynard Zinampan",Jojo,Independent,13436
Pangasinan,Mangaldan,Councilor,"Macasieb, Danilo Serapion",Danny,Lakas-Christian Muslim Democrats,13446
Quezon,Calauag,Mayor,"Entienza, Eric Nuga",Eric,Philippine Democratic Socialist Party,13449
Bohol,Inabanga,Councilor,"Jumamoy, Jovanna C.",-,-,13454
Nueva Ecija,Santa Rosa,Councilor,"Santos, Glenn Badilla",Glen,Independent,13460
Bohol,Inabanga,Councilor,"Jumamoy, Rodrigo  Uy",Ronie,Lakas- Christian Muslim Democrats,13468
Bohol,Inabanga,Councilor,"Anana, Juvelin Jusol",Juvi,Lakas- Christian Muslim Democrats,13470
Negros Oriental,Santa Catalina,Mayor,"Lopez, Leon Mauricio",Leo,Lakas-Christian Muslim Democrats,13471
Bukidnon,Maramag,Councilor,"Munasque, Rudy Micayabas",Rud,Lakas-Christian Muslim Democrats,13477
Bukidnon,Pangantucan,Councilor,"Munasque, Rudy Micayabas",Rud,Lakas-Christian Muslim Democrats,13477
Laguna,Los Banos,Councilor,"Principe, Lourdes Raymundo",Lulu,Laban ng Demokratikong Pilipino,13479
Compostela Valley,Compostela,Vice-Mayor,"Rapista, Jeorge Villalobos",Joy,Independent,13483
Davao del Norte,Kapalong,Councilor,"Estrada, Romy Cariaga",Mimi,Lakas-Christian Muslim Democrats,13485
Batangas,San Juan,Councilor,"Macalintal, Pedro De Torres",Pedring,PDR-LM,13491
Leyte,Palompon,Mayor,"Onate, Marcelo Chu",Baloy,Nationalist People's Coalition,13502
Bukidnon,Impasug-ong,Councilor,"Roa-Montesclaros, Marivic Bucag",Bicbic,Lakas-Christian Muslim Democrats,13504
Tarlac,Camiling,Councilor,"Soliven, Gina Silvestre",Kapitana,Nationalist People's Coalition,13510
Iloilo,San Joaquin,Mayor,"Garin, Ninfa Serag",Neneng,Lakas-Christian Muslim Democrats,13516
Second District,San Juan City,Councilor - 1st District,"King, Robert Sy",Abe,Puwersa ng Masang Pilipino,13517
Tarlac,Gerona,Councilor,"Daquigan, Ronjie Lorenzo",Ronda,Lakas-Christian Muslim Democrats,13522
Masbate,Cataingan,Vice-Mayor,"Gonzales, George Prenciona",Bong,Lakas-Christian Muslim Democrats,13525
Davao del Norte,New Corella,Mayor,"Federiso , Jose Recarido Paja",Joe,Lakas-Christian Muslim Democrats,13525
Iloilo,Oton,Councilor,"Calvo, Gregorio Mediodia",Greg,Lakas-Christian Muslim Democrats,13528
Pangasinan,Binmaley,Councilor,"Celeste, George Del Fierro",George,Lakas-Christian Muslim Democrats,13529
Orintal Mindoro,Naujan,Councilor,"De Villa, Rodolfo Maramot",Rudy,Liberal Party,13529
Aklan,Kalibo,Councilor,"Quimpo, Mark Vega",Mark,Liberal Party,13530
Pangasinan,Umingan,Councilor,"Sonaco, Mario Lopez",Mario,Lakas-Christian Muslim Democrats,13533
Cebu,Liloan,Councilor,"Jordan, Thelma Limpag",Atty. Limpag,Nationalist People's Coalition,13541
Nueva Vizcaya,Bayombong,Mayor,"Balgos, Pepito Dizon",Ping,Laban Demokratikong Pilipino,13550
Basilan,Lamitan City,Vice-Mayor,"Andong, Vistahan Malat",Jimmy,Laban ng Demokratikong Pilipino,13550
Bohol,Inabanga,Councilor,"Lao, Wenceslao Millana",Dongdong,Lakas- Christian Muslim Democrats,13554
Cebu,Carcar City,Councilor,"Quijano, Giovanni Aragon",Joe,Independent,13554
Batangas,Nasugbu,Councilor,"Rinoza, Rommel Balingit",Rommel,Lakas-Christian Muslim Democrats,13565
Cebu,Daanbantayan,Councilor,"Rodrigo, Mamerto Quimco",Mitong,Lakas-Christian Muslim Democrats,13580
Pampanga,Floridablanca,Vice-Mayor,"Lingad, Romeo Jr. Pascual",Jun,Kabalikat ng Malayang Pilipino,13585
Pangasinan,Lingayen,Councilor,"Bernal, Randall Quijano",Dall,Puwersa ng Masang Pilipino,13591
Camarines Sur,Pili,Mayor,"Bongalonta, Tomas Jr. Pacis",Tom,Aksyon Demokratiko,13596
Tarlac,Gerona,Councilor,"Milla, Manuel Dela Cruz",Maning,Nationalist People's Coalition-SST,13601
Albay,Libon,Councilor,"Maronilla, Wilfredo Villanueva",Das,Lakas-Christian Muslim Democrats,13615
Compostela Valley,Maco,Vice-Mayor,"Suelto, Charles Pacana",Charlie,Lakas-Christian Muslim Democrats,13618
Davao del Norte,Kapalong,Councilor,"Manos, Mitchel Cutaran",Coco,Lakas-Christian Muslim Democrats,13619
Bukidnon,Quezon,Councilor,"Yaba, Gloria Pajo",Glo,Lakas-Christian Muslim Democrats,13625
Batangas,San Juan,Councilor,"Abante, Marceliano Lopez",Marcel,Lakas-Christian Muslim Democrats,13641
Pangasinan,Umingan,Councilor,"Pablo, Dante Desear",Dante,Lakas-Christian Muslim Democrats or Nationalist People's Coalition,13653
Cavite,Naic,Councilor,"Nazareno, Danilo Ilog",Danny,Laban ng Demokratikong Pilipino or Partido Magdalo,13656
Nueva Ecija,Santo Domingo,Mayor,"Domingo, Jimmy Iglesia",James,Lapiang Bagong Lakas ng Nueva Ecija,13657
Pangasinan,Bautista,Councilor,"Limpingco, Leonida Perez",Maring,Lakas-Christian Muslim Democrats,13658
Cebu,Balamban,Vice-Mayor,"Bendebel, Edmund Ambos",Ed,Lakas-Christian Muslim Democrats,13668
Pangasinan,Binalonan,Vice-Mayor,"Delos Angeles, Jeffrey Resuello",Jeffrey,Lakas-Christian Muslim Democrats,13679
Quezon,Candelaria,Councilor,"Lopez, Rolando Boongaling",Rolly,Lakas-Christian Muslim Democrats,13681
Orintal Mindoro,Naujan,Councilor,"Casubuan, Maria Angeles Caranzo",Angie,Lakas-Christian Muslim Democrats,13688
Quezon,Lopez,Councilor,"Alano, Castor Requina",Castor,Lakas-Christian Muslim Democrats,13693
Second District,San Juan City,Councilor - 1st District,"Sese, Domingo Morin",Domeng,Puwersa ng Masang Pilipino,13695
Camarines Sur,Buhi,Vice-Mayor,"Lacoste, Rey Padrigone",Rey,Lakas-Christian Muslim Democrats,13709
Cebu,Daanbantayan,Councilor,"Luche, Teodoro Canete",Teddy,Lakas-Christian Muslim Democrats,13713
Negros Occidental,Murcia,Vice-Mayor,"Santiiago, Joselino Sr. Rodrigo",Lino,REPORMA-LM,13715
Ilocos Sur,Vigan City,Councilor,"Tudayan, Robert Bandao",Bert,Aksyon Demokratiko,13717
Pampanga,Guagua,Councilor,"Tulio, Jerome David",Jerome,Nationalist People's Coalition,13729
Davao del Sur,Santa Cruz,Vice-Mayor,"Undalok, Jerome Arellano",Jie,Kabalikat ng Malayang Pilipino/Lakas-Christian Muslim Democratics,13732
Pangasinan,Bautista,Councilor,"Bravo, Fernando De Vera",Ferning,Lakas-Christian Muslim Democrats,13735
Palawan,Sofrono Espanola,Vice-Mayor,"Abogado, Lanie Gabuat",Lan,Lakas-Christian Muslim Democrats,13735
Cavite,Naic,Councilor,"Wakay, Ferdinand Sison",Ding,Laban ng Demokratikong Pilipino or Partido Magdalo,13741
Negros Occidental,Hinigaran,Councilor,"Gayares, Narciso Martini III Pacigado",Mart,Nationalist People's Coalition,13748
Bukidnon,Impasug-ong,Councilor,"Absuelo, Segundo Jr. Dumagat",Loloy,Lakas-Christian Muslim Democrats,13749
Albay,Polangui,Councilor,"Ante, May Sabareza",May,Independent,13753
Camarines Sur,Buhi,Mayor,"Belza, Diones Narra",Diones,Lakas-Christian Muslim Democrats,13755
Bohol,Loon,Councilor,"Palma, Josephat Barbarona",Joe/ Yowing,Independent,13759
Northern Samar,Gamay,Vice-Mayor,"Tan, Felix Dulay",Felix,Aksyon Demokratiko,13759
Iloilo,Miagao,Councilor,"Noble, Jose Rey Nolledo",Joerey,Ugyon Party,13765
Davao del Norte,Kapalong,Councilor,"Balinggao, Gaspar Timmangao",Gapa,Lakas-Christian Muslim Democrats,13769
Surigao del Sur,Tandag City,Mayor,"Pimentel, Alexander Ty",Ayek,Lakas-Christian Muslim Democrats,13769
Surigao del Sur,Tandag City,Mayor,"Pimentel, Alexander Ty",Ayek,Lakas-Christian Muslim Democrats,13769
Pangasinan,Umingan,Councilor,"Tadeo, Gil Oria",Gil,Lakas-Christian Muslim Democrats or Nationalist People's Coalition,13771
Quezon,Lopez,Councilor,"Mascardo, Yvonne Sylvia Zurbano",Ate Evon,Independent,13777
Batangas,Balayan,Councilor,"King, Ricardo Dy","Cado, Kado",Nationalist People's Coalition,13801
Quezon,Sariaya,Mayor,"Doromal , Concepcion De Chavez",Connie,Liberal Party,13804
Pangasinan,Rosales,Councilor,"Oligan, Reynaldo Soril",Rey,Aksyon Demokratiko Demokratiko,13806
Cebu,Consolacion,Councilor,"Palang, Elenito Pepito",Ely,Independent,13807
Nueva Ecija,San Antonio,Councilor,"Joson, Jose Allan Telles",Allan,Lapiang Bagong Lakas ng Nueva Ecija,13819
Agusan del Norte,Cabadbaran City,Mayor,"Libarnes, Herman Mambatac",Eman,Lakas-Christian Muslim Democrats,13825
Tarlac,Capas,Councilor,"Ebbay, Alma Corazon De Jesus",Alma,Lakas-Christian Muslim Democrats,13827
Bohol,Inabanga,Vice-Mayor,"Cenabre, Hermogenes Jr. Centillas",Jon,Lakas- Christian Muslim Democrats,13830
Sorsogon,Gubat,Mayor,"Ramos, Deogracias Jr. Banares",Ding,Nationalist People's Coalition,13832
Albay,Libon,Vice-Mayor,"Sazon, Domingo Jr. Francisco",Jun,Lakas-Christian Muslim Democrats,13835
Negros Occidental,Isabela,Vice-Mayor,"Ibanez, Melvin Lim",-,-,13838
Pangasinan,Binmaley,Councilor,"Camba, Jasmin Canido",Amin,Lakas-Christian Muslim Democrats,13841
Cebu,Carcar City,Councilor,"Varga, Shelly Marie Guinto",Shelly,ALAYON,13846
Batangas,Rosario,Councilor,"Geron, Virgilio Pasia",Vio,Liberal Party,13853
Lanao del Sur,Sultan Dumalondong,Mayor,"Balicao, Elvino Sr. Castro",Bino,Lakas-Christian Muslim Democrats,13854
Occidental Mindoro,San Jose,Councilor,"Villaroza, Victoria Abeleda",Vki,Lakas-Christian Muslim Democrats,13856
Leyte,Abuyog,Mayor,"Traya, Ofelia Kanen",Pilya,Lakas-Christian Muslim Democrats,13871
Negros Occidental,Binalbaga,Mayor,"Aranda, Emmanuel Isulat",Manuel,Nationalist People's Coalition,13877
Camarines Norte,Daet,Vice-Mayor,"Abogado, Felix Quiozon",Felix,Lakas-Christian Muslim Democrats,13880
Pangasinan,Pozzorubio,Councilor,"Uy, Dennis Co",Dcu,Lakas-Christian Muslim Democrats or  Nationalist People's Coalition,13884
Leyte,Burauen,Councilor,"Magsambol, Rex II Ruiz",Gigic,Nationalist People's Coalition,13902
Cebu,Daanbantayan,Councilor,"Corro, Renel Elizalde",Renel,Lakas-Christian Muslim Democrats,13924
Basilan,Lamitan City,Mayor,"Furigay, Roderick Herrera",Oric,Laban ng Demokratikong Pilipino,13929
Ilocos Norte,Burgos,Councilor,"Nalupta, Ronald Allan Marders",Alan,Lakas-Christian Muslim Democrats,13930
Laguna,Los Banos,Councilor,"Katimbang, Leo Lapiz",Sir Leo,Lakas-Christian Muslim Democrats,13936
Quezon,Candelaria,Councilor,"Padillo, Reynaldo Andal",Rey,Lakas-Christian Muslim Democrats,13936
Davao del Norte,Santo Tomas,Councilor,"Cocamas, Conrado Dalen",Conrad,Kabalikat ng Malayang Pilipino,13936
Bukidnon,Impasug-ong,Councilor,"Aban-Mercadera, Janet Hallasgo",Jing,Lakas-Christian Muslim Democrats,13948
Agusan del Sur,Prosperidad,Mayor,"Corvera, Nestor Lalisan",Bebot,Lakas-Christian Muslim Democrats,13954
Agusan del Sur,Prosperidad,Mayor,"Corvera, Nestor Lalisan",Bebot,Lakas-Christian Muslim Democrats,13954
Bohol,Tubigon,Councilor,"Omus, Antonio Asombrado",Tonyo/ Tony,Independent,13976
Cagayan,Lal-lo,Mayor,"Pascual, Florante Corpuz",Anteng,Nationalist People's Coalition,13995
Cebu,Naga City,Councilor,"Lapitan, Luzminda Regis",Ahmen,ALAYON,14000
Cavite,Rosario,Councilor,"Convento, Rolando Argota",Roland,Laban ng Demokratikong Pilipino or Partido Magdalo,14007
Leyte,Hilongos,Mayor,"Go, Panfilo Ornido",Pamping,Lakas-Christian Muslim Democrats,14012
Compostela Valley,Compostela,Mayor,"Castillo, Reynaldo Quijano",Rey,Lakas-Christian Muslim Democrats,14027
Batangas,Bauan,Councilor,"Bacong, Randy Acuzar",Randy,Lakas-Christian Muslim Democrats,14038
Cavite,Kawit,Mayor,"Poblete, Federico Aguinaldo",Hit,Laban ng Demokratikong Pilipino,14039
Nueva Ecija,Talavera,Councilor,"Reyes, Nenita Antonio",Nita,Puwersa ng Masang Pilipino,14045
Quezon,Tayabas City,Councilor,"Saberola, Wenda Sabio",Wenda,Liberal Party,14046
Albay,Daraga Locsin,Councilor,"Mier, Amado Velasco",Jun,Lakas-Christian Muslim Democrats,14048
Bukidnon,Quezon,Councilor,"Repalda, Myrna Dotillos",Myrn,Lakas-Christian Muslim Democrats,14059
Negros Occidental,Hinigaran,Councilor,"Uychocde, W Bretania",W,Nationalist People's Coalition,14063
Pampanga,Macabebe,Vice-Mayor,"Navarro, Felicisimo Jr. Pacia",Jubee,Independent,14067
Davao Orienta,Mati City,Councilor,"Pena, Elizabeth Carvajal",Beth,Lakas-Christian Muslim Democrats,14075
Cebu,Consolacion,Councilor,"Maglasang, Marivic Jacot",Marivic,Lakas-Christian Muslim Democrats,14082
Cagayan,Tuao,Councilor,"Mamba, Arturo Ancheta",Artur,Lakas-Christian Muslim Democrats,14090
Pampanga,San Luis,Mayor,"Sagum, Jayson Salas",Dr. J,Nationalist People's Coalition,14097
Aklan,Kalibo,Mayor,"Rebaldo, Raymar Acevedo",Boyet,Lakas-Christian Muslim Democrats,14101
Bukidnon,Manolo Fortich,Councilor,"Quino, Clive Dadole",Klaybing,Liberal Party,14123
Compostela Valley,Maragusan San Mariano,Mayor,"Yanong , Arsenio Jr. Lamparas",Loloy,Lakas-Christian Muslim Democrats,14123
Lanao del Sur,Lumbaca-Unayan,Councilor,"Rakiin, Rielani Sani",Rie,Lakas-Christian Muslim Democrats or Ompia Party,14123
La Union,Bacnotan,Mayor,"Fontanilla, Ma Minda Liban",Minda,Lakas-Christian Muslim Democrats,14125
Cebu,Carcar City,Councilor,"Camingao, Alberto Jr. Pantelgone",Jun,ALAYON,14126
Cebu,Daanbantayan,Councilor,"Mantos, Simplicio Punay",Boy,Lakas-Christian Muslim Democrats,14127
Nueva Ecija,Guimba,Councilor,"Lacson, Gavino Jr. Manuel",Jun,Lakas-Christian Muslim Democrats,14136
Camarines Sur,Libmanan,Councilor,"Atienza, Gerymar Miraflor",Gerry,Liberal Party,14137
Sorsogon,Bulan,Councilor,"Gocoyo, Ronaldo Mercado",Ding,Lakas-Christian Muslim Democrats,14145
Albay,Libon,Mayor,"Dycoco, Agnes Perez",Bem,Lakas-Christian Muslim Democrats,14146
Cebu,Daanbantayan,Councilor,"Demecillo, Florentino Lahoylahoy",Flor,Lakas-Christian Muslim Democrats,14162
Iloilo,Tigbauan,Mayor,"Torres, Myrna Montealegre",Mmt,Puwersa ng Masang Pilipino,14165
Davao Orienta,Mati City,Councilor,"Rodriguez, Benjamin C.",Benrod,Kabalikat ng Malayang Pilipino,14172
Negros Occidental,Hinigaran,Councilor,"Yulo, Georgiana Lagtapon",Ging,Nationalist People's Coalition,14176
